count,geoid,minwage,place,region,state
7,5559250,7.25,"Oconomowoc city, Wisconsin",Oconomowoc,Wisconsin
40,5585350,7.25,"West Bend city, Wisconsin",West Bend,Wisconsin
24,5555275,7.25,"Muskego city, Wisconsin",Muskego,Wisconsin
78,5584250,7.25,"Waukesha city, Wisconsin",Waukesha,Wisconsin
2517,2758000,9.65,"St. Paul city, Minnesota",St. Paul,Minnesota
84,2710918,9.65,"Chanhassen city, Minnesota",Chanhassen,Minnesota
2702,2743000,9.65,"Minneapolis city, Minnesota",Minneapolis,Minnesota
6,2757346,9.65,"St. Michael city, Minnesota",St. Michael,Minnesota
335,2718116,9.65,"Eden Prairie city, Minnesota",Eden Prairie,Minnesota
158,2743252,9.65,"Minnetonka city, Minnesota",Minnetonka,Minnesota
81,2761492,9.65,"South St. Paul city, Minnesota",South St. Paul,Minnesota
2,2755186,9.65,"Rogers city, Minnesota",Rogers,Minnesota
110,2710972,9.65,"Chaska city, Minnesota",Chaska,Minnesota
196,2758738,9.65,"Savage city, Minnesota",Savage,Minnesota
181,2731076,9.65,"Inver Grove Heights city, Minnesota",Inver Grove Heights,Minnesota
186,2710846,9.65,"Champlin city, Minnesota",Champlin,Minnesota
503,2708794,9.65,"Burnsville city, Minnesota",Burnsville,Minnesota
4,2713456,9.65,"Cottage Grove city, Minnesota",Cottage Grove,Minnesota
6,2767432,9.65,"Waconia city, Minnesota",Waconia,Minnesota
5,2755726,9.65,"Rosemount city, Minnesota",Rosemount,Minnesota
374,2730140,9.65,"Hopkins city, Minnesota",Hopkins,Minnesota
236,2735180,9.65,"Lakeville city, Minnesota",Lakeville,Minnesota
2,2730392,9.65,"Hugo city, Minnesota",Hugo,Minnesota
73,2701486,9.65,"Andover city, Minnesota",Andover,Minnesota
117,2759350,9.65,"Shakopee city, Minnesota",Shakopee,Minnesota
3,2746924,9.65,"Northfield city, Minnesota",Northfield,Minnesota
27,2762824,9.65,"Stillwater city, Minnesota",Stillwater,Minnesota
10,2718674,9.65,"Elk River city, Minnesota",Elk River,Minnesota
22,2721770,9.65,"Forest Lake city, Minnesota",Forest Lake,Minnesota
4,2708452,9.65,"Buffalo city, Minnesota",Buffalo,Minnesota
31,2720618,9.65,"Farmington city, Minnesota",Farmington,Minnesota
151,2752594,9.65,"Prior Lake city, Minnesota",Prior Lake,Minnesota
4,2727530,9.65,"Hastings city, Minnesota",Hastings,Minnesota
3,2746798,9.65,"North Branch city, Minnesota",North Branch,Minnesota
145,2701720,9.65,"Anoka city, Minnesota",Anoka,Minnesota
15,5568275,7.25,"River Falls city, Wisconsin",River Falls,Wisconsin
259,2849240,7.25,"Moss Point city, Mississippi",Moss Point,Mississippi
175,3050200,8.15,"Missoula city, Montana",Missoula,Montana
334,652694,11.0,"Oakdale city, California",Oakdale,California
1055,150000,7.25,"Mobile city, Alabama",Mobile,Alabama
120,119648,7.25,"Daphne city, Alabama",Daphne,Alabama
102,168160,7.25,"Saraland city, Alabama",Saraland,Alabama
3,125240,7.25,"Fairhope city, Alabama",Fairhope,Alabama
484,661026,11.0,"Ripon city, California",Ripon,California
680,648354,11.0,"Modesto city, California",Modesto,California
58,664224,11.0,"Salinas city, California",Salinas,California
2,638520,11.0,"King City city, California",King,California
2,672688,11.0,"Soquel CDP, California",Soquel,California
1,683668,11.0,"Watsonville city, California",Watsonville,California
3,672520,11.0,"Soledad city, California",Soledad,California
1,634120,11.0,"Hollister city, California",Hollister,California
3,630994,11.0,"Greenfield city, California",Greenfield,California
4,629504,11.0,"Gilroy city, California",Gilroy,California
379,4549075,7.25,"Myrtle Beach city, South Carolina",Myrtle Beach,South Carolina
62,4850256,7.25,"Nacogdoches city, Texas",Nacogdoches,Texas
19,4551280,7.25,"North Myrtle Beach city, South Carolina",North Myrtle Beach,South Carolina
90,4741520,7.25,"Lebanon city, Tennessee",Lebanon,Tennessee
634,4727740,7.25,"Franklin city, Tennessee",Franklin,Tennessee
85,4845072,7.25,"Lufkin city, Texas",Lufkin,Texas
759,4729920,7.25,"Goodlettsville city, Tennessee",Goodlettsville,Tennessee
384,4741200,7.25,"La Vergne city, Tennessee",La Vergne,Tennessee
378,4751560,7.25,"Murfreesboro city, Tennessee",Murfreesboro,Tennessee
295,4708280,7.25,"Brentwood city, Tennessee",Brentwood,Tennessee
123,4769420,7.25,"Smyrna town, Tennessee",Smyrna,Tennessee
826,4733280,7.25,"Hendersonville city, Tennessee",Hendersonville,Tennessee
22,4716540,7.25,"Columbia city, Tennessee",Columbia,Tennessee
172,4728540,7.25,"Gallatin city, Tennessee",Gallatin,Tennessee
440,4750780,7.25,"Mount Juliet city, Tennessee",Mount Juliet,Tennessee
4,4770580,7.25,"Spring Hill city, Tennessee",Spring Hill,Tennessee
3000,4752006,7.25,"Nashville-Davidson metropolitan government (balance), Tennessee",Nashville-Davidson metropolitan government (balance),Tennessee
0,4741860,7.25,"Lewisburg city, Tennessee",Lewisburg,Tennessee
2,4780200,7.25,"White House city, Tennessee",White House,Tennessee
2,4770500,7.25,"Springfield city, Tennessee",Springfield,Tennessee
8,2850440,7.25,"Natchez city, Mississippi",Natchez,Mississippi
2,2808820,7.25,"Brookhaven city, Mississippi",Brookhaven,Mississippi
4,3840580,7.25,"Jamestown city, North Dakota",Jamestown,North Dakota
6,4669300,8.85,"Watertown city, South Dakota",Watertown,South Dakota
28,901150,10.1,"Ansonia city, Connecticut",Ansonia,Connecticut
29,954940,10.1,"North Haven CDP, Connecticut",North Haven,Connecticut
15,4600100,8.85,"Aberdeen city, South Dakota",Aberdeen,South Dakota
552,3853380,7.25,"Minot city, North Dakota",Minot,North Dakota
68,922980,10.1,"East Haven CDP, Connecticut",East Haven,Connecticut
32,919480,10.1,"Derby city, Connecticut",Derby,Connecticut
27,949880,10.1,"Naugatuck borough, Connecticut",Naugatuck borough,Connecticut
12,957670,10.1,"Orange CDP, Connecticut",Orange,Connecticut
18,977270,10.1,"Trumbull CDP, Connecticut",Trumbull,Connecticut
183,908000,10.1,"Bridgeport city, Connecticut",Bridgeport,Connecticut
87,982800,10.1,"West Haven city, Connecticut",West Haven,Connecticut
0,983570,10.1,"Westport CDP, Connecticut",Westport,Connecticut
47,974260,10.1,"Stratford CDP, Connecticut",Stratford,Connecticut
20,947515,10.1,"Milford city (balance), Connecticut",Milford,Connecticut
32,968100,10.1,"Shelton city, Connecticut",Shelton,Connecticut
94,946450,10.1,"Meriden city, Connecticut",Meriden,Connecticut
97,980000,10.1,"Waterbury city, Connecticut",Waterbury,Connecticut
702,952000,10.1,"New Haven city, Connecticut",New Haven,Connecticut
0,3476490,8.6,"Wallington borough, New Jersey",Wallington borough,New Jersey
0,3421300,8.6,"Elmwood Park borough, New Jersey",Elmwood Park borough,New Jersey
0,3430420,8.6,"Hasbrouck Heights borough, New Jersey",Hasbrouck Heights borough,New Jersey
0,3431920,8.6,"Hillsdale borough, New Jersey",Hillsdale borough,New Jersey
3,3418400,8.6,"Dumont borough, New Jersey",Dumont borough,New Jersey
2,3425770,8.6,"Garfield city, New Jersey",Garfield,New Jersey
0,3441100,8.6,"Lodi borough, New Jersey",Lodi borough,New Jersey
0,3620698,10.4,"Dobbs Ferry village, New York",Dobbs Ferry,New York
0,3456550,8.6,"Passaic city, New Jersey",Passaic,New Jersey
1,3440680,8.6,"Little Ferry borough, New Jersey",Little Ferry borough,New Jersey
1,3462940,8.6,"Ridgefield Park village, New Jersey",Ridgefield Park,New Jersey
4,3405170,8.6,"Bergenfield borough, New Jersey",Bergenfield borough,New Jersey
0,3428680,8.6,"Hackensack city, New Jersey",Hackensack,New Jersey
0,3621809,10.4,"Eastchester CDP, New York",Eastchester,New York
2,3422470,8.6,"Fair Lawn borough, New Jersey",Fair Lawn borough,New Jersey
0,3680203,10.4,"West Haverstraw village, New York",West Haverstraw,New York
2,3451660,8.6,"New Milford borough, New Jersey",New Milford borough,New Jersey
1,3463360,8.6,"River Edge borough, New Jersey",River Edge borough,New Jersey
0,3430570,8.6,"Hawthorne borough, New Jersey",Hawthorne borough,New Jersey
0,3472420,8.6,"Tenafly borough, New Jersey",Tenafly borough,New Jersey
0,3421480,8.6,"Englewood city, New Jersey",Englewood,New Jersey
0,3455950,8.6,"Paramus borough, New Jersey",Paramus borough,New Jersey
2,3465280,8.6,"Rutherford borough, New Jersey",Rutherford borough,New Jersey
1,3426640,8.6,"Glen Rock borough, New Jersey",Glen Rock borough,New Jersey
54,3419390,8.6,"East Orange city, New Jersey",East Orange,New Jersey
0,3676661,10.4,"Valley Cottage CDP, New York",Valley Cottage,New York
0,3656902,10.4,"Pearl River CDP, New York",Pearl River,New York
0,3665431,10.4,"Scarsdale village, New York",Scarsdale,New York
1,3649407,10.4,"Nanuet CDP, New York",Nanuet,New York
2,3460090,8.6,"Pompton Lakes borough, New Jersey",Pompton Lakes borough,New Jersey
1,3467320,8.6,"Short Hills CDP, New Jersey",Short Hills,New Jersey
0,3480270,8.6,"Westwood borough, New Jersey",Westwood borough,New Jersey
0,3671663,10.4,"Stony Point CDP, New York",Stony Point,New York
0,3440290,8.6,"Lincoln Park borough, New Jersey",Lincoln Park borough,New Jersey
0,3632754,10.4,"Haverstraw village, New York",Haverstraw,New York
4,3473140,8.6,"Totowa borough, New Jersey",Totowa borough,New Jersey
1,3650100,10.4,"New City CDP, New York",New,New York
3,3670420,10.4,"Spring Valley village, New York",Spring Valley,New York
2,3461680,8.6,"Ramsey borough, New Jersey",Ramsey borough,New Jersey
2,3471430,8.6,"Summit city, New Jersey",Summit,New Jersey
2,3463000,8.6,"Ridgewood village, New Jersey",Ridgewood,New Jersey
0,3423910,8.6,"Florham Park borough, New Jersey",Florham Park borough,New Jersey
0,3659223,10.4,"Port Chester village, New York",Port Chester,New York
3,3648010,10.4,"Monsey CDP, New York",Monsey,New York
4,3457000,8.6,"Paterson city, New Jersey",Paterson,New Jersey
0,3476730,8.6,"Wanaque borough, New Jersey",Wanaque borough,New Jersey
1,3673176,10.4,"Tarrytown village, New York",Tarrytown,New York
2,3432910,8.6,"Hopatcong borough, New Jersey",Hopatcong borough,New Jersey
6,3413690,8.6,"Clifton city, New Jersey",Clifton,New Jersey
1,3424990,8.6,"Franklin Lakes borough, New Jersey",Franklin Lakes borough,New Jersey
0,3655530,10.4,"Ossining village, New York",Ossining,New York
3,3684000,10.4,"Yonkers city, New York",Yonkers,New York
0,3463150,8.6,"Ringwood borough, New Jersey",Ringwood borough,New Jersey
3,3681677,10.4,"White Plains city, New York",White Plains,New York
4,3448300,8.6,"Morristown town, New Jersey",Morristown,New Jersey
3,3671894,10.4,"Suffern village, New York",Suffern,New York
3,933690,10.1,"Greenwich CDP, Connecticut",Greenwich,Connecticut
146,952280,10.1,"New London city, Connecticut",New London,Connecticut
449,2270805,7.25,"Slidell city, Louisiana",Slidell,Louisiana
14,4476820,10.1,"Westerly CDP, Rhode Island",Westerly,Rhode Island
2,2220820,7.25,"Destrehan CDP, Louisiana",Destrehan,Louisiana
0,2246615,7.25,"Luling CDP, Louisiana",Luling,Louisiana
226,956200,10.1,"Norwich city, Connecticut",Norwich,Connecticut
393,2231915,7.25,"Gretna city, Louisiana",Gretna,Louisiana
1457,2250115,7.25,"Metairie CDP, Louisiana",Metairie,Louisiana
136,2214135,7.25,"Chalmette CDP, Louisiana",Chalmette,Louisiana
1864,2206120,7.25,"Belle Chasse CDP, Louisiana",Belle Chasse,Louisiana
2564,2255000,7.25,"New Orleans city, Louisiana",New Orleans,Louisiana
370,2233245,7.25,"Harvey CDP, Louisiana",Harvey,Louisiana
41,2248225,7.25,"Mandeville city, Louisiana",Mandeville,Louisiana
516,2248785,7.25,"Marrero CDP, Louisiana",Marrero,Louisiana
1290,2239475,7.25,"Kenner city, Louisiana",Kenner,Louisiana
13,3314200,7.25,"Concord city, New Hampshire",Concord,New Hampshire
112,2360545,10.0,"Portland city, Maine",Portland,Maine
8,3318820,7.25,"Dover city, New Hampshire",Dover,New Hampshire
1,3341300,7.25,"Lebanon city, New Hampshire",Lebanon,New Hampshire
54,2364675,10.0,"Saco city, Maine",Saco,Maine
32,3319620,7.25,"Durham CDP, New Hampshire",Durham,New Hampshire
69,2371990,10.0,"South Portland city, Maine",South Portland,Maine
50,3365140,7.25,"Rochester city, New Hampshire",Rochester,New Hampshire
107,2382105,10.0,"Westbrook city, Maine",Westbrook,Maine
6,3369940,7.25,"Somersworth city, New Hampshire",Somersworth,New Hampshire
3,3312900,7.25,"Claremont city, New Hampshire",Claremont,New Hampshire
22,2365725,10.0,"Sanford city, Maine",Sanford,Maine
54,3340180,7.25,"Laconia city, New Hampshire",Laconia,New Hampshire
13,3305140,7.25,"Berlin city, New Hampshire",Berlin,New Hampshire
12,3345140,7.25,"Manchester city, New Hampshire",Manchester,New Hampshire
55,2304860,10.0,"Biddeford city, Maine",Biddeford,Maine
2,2601740,9.25,"Alpena city, Michigan",Alpena,Michigan
48,2680340,9.25,"Traverse City city, Michigan",Traverse,Michigan
10,2612320,9.25,"Cadillac city, Michigan",Cadillac,Michigan
2583,5156000,7.25,"Newport News city, Virginia",Newport News,Virginia
0,2829460,7.25,"Grenada city, Mississippi",Grenada,Mississippi
14,5163768,7.25,"Poquoson city, Virginia",Poquoson,Virginia
1361,5176432,7.25,"Suffolk city, Virginia",Suffolk,Virginia
1057,5157000,7.25,"Norfolk city, Virginia",Norfolk,Virginia
376,5186160,7.25,"Williamsburg city, Virginia",Williamsburg,Virginia
649,5135000,7.25,"Hampton city, Virginia",Hampton,Virginia
3000,5116000,7.25,"Chesapeake city, Virginia",Chesapeake,Virginia
2594,5182000,7.25,"Virginia Beach city, Virginia",Virginia Beach,Virginia
535,5164000,7.25,"Portsmouth city, Virginia",Portsmouth,Virginia
0,2814260,7.25,"Cleveland city, Mississippi",Cleveland,Mississippi
0,2813820,7.25,"Clarksdale city, Mississippi",Clarksdale,Mississippi
2,2829340,7.25,"Greenwood city, Mississippi",Greenwood,Mississippi
16,2874840,7.25,"Tupelo city, Mississippi",Tupelo,Mississippi
164,2854840,7.25,"Oxford city, Mississippi",Oxford,Mississippi
1,3126910,9.0,"Lexington city, Nebraska",Lexington,Nebraska
40,976500,10.1,"Torrington city, Connecticut",Torrington,Connecticut
17,3135000,9.0,"North Platte city, Nebraska",North Platte,Nebraska
2,1312456,5.15,"Calhoun city, Georgia",Calhoun,Georgia
13,2031100,7.25,"Hays city, Kansas",Hays,Kansas
421,1250750,8.25,"Ocala city, Florida",Ocala,Florida
0,1339524,5.15,"Holly Springs city, Georgia",Holly Springs,Georgia
6,1321380,5.15,"Dalton city, Georgia",Dalton,Georgia
15,1366668,5.15,"Rome city, Georgia",Rome,Georgia
2,1313688,5.15,"Cartersville city, Georgia",Cartersville,Georgia
87,1271625,8.25,"The Villages CDP, Florida",The Villages,Florida
13,1232400,8.25,"Homosassa Springs CDP, Florida",Homosassa Springs,Florida
266,1237375,8.25,"Lady Lake town, Florida",Lady Lake,Florida
0,4808236,7.25,"Big Spring city, Texas",Big Spring,Texas
0,3532520,7.5,"Hobbs city, New Mexico",Hobbs,New Mexico
0,4803216,7.25,"Andrews city, Texas",Andrews,Texas
46,4848072,7.25,"Midland city, Texas",Midland,Texas
46,4853388,7.25,"Odessa city, Texas",Odessa,Texas
186,4955980,7.25,"Ogden city, Utah",Ogden,Utah
266,4913850,7.25,"Clearfield city, Utah",Clearfield,Utah
204,4940360,7.25,"Kaysville city, Utah",Kaysville,Utah
2,5625620,5.15,"Evanston city, Wyoming",Evanston,Wyoming
21,4974810,7.25,"Syracuse city, Utah",Syracuse,Utah
22,4965110,7.25,"Roy city, Utah",Roy,Utah
148,4943660,7.25,"Layton city, Utah",Layton,Utah
113,4924740,7.25,"Farmington city, Utah",Farmington,Utah
130,1215475,8.25,"Crestview city, Florida",Crestview,Florida
0,1217325,8.25,"Destin city, Florida",Destin,Florida
4,1224475,8.25,"Fort Walton Beach city, Florida",Fort Walton Beach,Florida
2564,4023200,7.25,"Edmond city, Oklahoma",Edmond,Oklahoma
130,1248750,8.25,"Niceville city, Florida",Niceville,Florida
3000,4082950,7.25,"Yukon city, Oklahoma",Yukon,Oklahoma
33,4066800,7.25,"Shawnee city, Oklahoma",Shawnee,Oklahoma
141,4079450,7.25,"Weatherford city, Oklahoma",Weatherford,Oklahoma
2777,4052500,7.25,"Norman city, Oklahoma",Norman,Oklahoma
3000,4055000,7.25,"Oklahoma City city, Oklahoma",Oklahoma,Oklahoma
1531,4005700,7.25,"Bethany city, Oklahoma",Bethany,Oklahoma
257,4014200,7.25,"Choctaw city, Oklahoma",Choctaw,Oklahoma
319,4050100,7.25,"Mustang city, Oklahoma",Mustang,Oklahoma
3,4023700,7.25,"El Reno city, Oklahoma",El Reno,Oklahoma
5,4031700,7.25,"Guthrie city, Oklahoma",Guthrie,Oklahoma
3,4013950,7.25,"Chickasha city, Oklahoma",Chickasha,Oklahoma
4,5300100,11.5,"Aberdeen city, Washington",Aberdeen,Washington
2,3117670,9.0,"Fremont city, Nebraska",Fremont,Nebraska
20,5355365,11.5,"Port Angeles city, Washington",Port Angeles,Washington
3000,3137000,9.0,"Omaha city, Nebraska",Omaha,Nebraska
1223,3138295,9.0,"Papillion city, Nebraska",Papillion,Nebraska
1360,1916860,7.25,"Council Bluffs city, Iowa",Council Bluffs,Iowa
2688,3103950,9.0,"Bellevue city, Nebraska",Bellevue,Nebraska
9,632506,11.0,"Hawaiian Gardens city, California",Hawaiian Gardens,California
48,3654881,10.4,"Oneonta city, New York",Oneonta,New York
123,3734200,7.25,"Jacksonville city, North Carolina",Jacksonville,North Carolina
3,659587,11.0,"Rancho Santa Margarita city, California",Rancho Santa Margarita,California
15,640032,11.0,"La Mirada city, California",La Mirada,California
34,617750,11.0,"Cypress city, California",Cypress,California
3,612552,11.0,"Cerritos city, California",Cerritos,California
2,617946,11.0,"Dana Point city, California",Dana Point,California
9,3746340,7.25,"New Bern city, North Carolina",New Bern,North Carolina
2,3730120,7.25,"Havelock city, North Carolina",Havelock,North Carolina
0,643224,11.0,"Los Alamitos city, California",Los Alamitos,California
0,670686,11.0,"Seal Beach city, California",Seal Beach,California
1701,650076,11.0,"Murrieta city, California",Murrieta,California
424,653322,11.0,"Oceanside city, California",Oceanside,California
2,639178,11.0,"Laguna Beach city, California",Laguna Beach,California
47,684550,11.0,"Westminster city, California",Westminster,California
58,657526,11.0,"Placentia city, California",Placentia,California
24,639248,11.0,"Laguna Niguel city, California",Laguna Niguel,California
33,639496,11.0,"Lake Forest city, California",Lake Forest,California
56,616532,11.0,"Costa Mesa city, California",Costa Mesa,California
74,680854,11.0,"Tustin city, California",Tustin,California
219,608786,11.0,"Buena Park city, California",Buena Park,California
27,625380,11.0,"Fountain Valley city, California",Fountain Valley,California
982,685446,11.0,"Wildomar city, California",Wildomar,California
24,639290,11.0,"La Habra city, California",La Habra,California
23,668028,11.0,"San Juan Capistrano city, California",San Juan Capistrano,California
